Date,Close,High,Low,Open,Volume,Adj Close,Returns,SMA_20,SMA_50
2024-05-29,175.06301879882812,175.99854847921964,173.88864081616407,174.59525395863238,23388700,175.06301879882812,-0.0028344601236517386,171.14575881958007,
2024-05-30,171.2910614013672,174.3862639091637,170.97257674604643,174.36635482166008,22958700,171.2910614013672,-0.021546283294677115,171.5562957763672,
2024-05-31,171.67919921875,172.23653216033742,168.63376194065896,171.0422451160524,37638900,171.67919921875,0.0022659548852541622,171.84889602661133,
2024-06-03,172.3460235595703,173.69955303760383,170.3455929752159,171.71901635552842,27459100,172.3460235595703,0.0038841300743175378,172.14398498535155,
2024-06-04,172.9630584716797,173.02278573356492,171.0721052056168,172.4554906420356,26879600,172.9630584716797,0.0035802097394843635,172.42713012695313,
2024-06-05,174.5753631591797,175.80945323933747,173.10239440013726,174.36635570479385,22068500,174.5753631591797,0.009321670776098134,172.6341407775879,
2024-06-06,175.8890838623047,176.30708360737074,174.9137511238172,175.06303132341756,23251000,175.8890838623047,0.007525235401785402,172.9998924255371,
2024-06-07,173.6298828125,177.02364564681855,173.47064048742553,176.2075553066339,19661400,173.6298828125,-0.012844464250966858,173.22382125854492,
2024-06-10,174.3771514892578,176.41974164942064,172.13528757767702,174.3373028204193,23779200,174.3771514892578,0.004303802229508991,173.5503028869629,165.02643280029298
2024-06-11,175.98133850097656,176.20054419886765,173.14165320239113,175.58279097950916,21540600,175.98133850097656,0.009199525270474185,173.93261032104493,165.4510562133789
2024-06-12,177.14710998535156,179.75764648213246,175.47319211286342,177.60545332869307,27864700,177.14710998535156,0.006624404009567986,174.31349182128906,165.91750701904297
2024-06-13,174.52662658691406,176.10091514486052,174.24764028080844,175.4731883543162,20913300,174.52662658691406,-0.014792696300008457,174.45536575317382,166.32438262939453
2024-06-14,176.15074157714844,176.41976954609018,173.5202881130933,173.59004229910659,18063600,176.15074157714844,0.009305829270845223,174.59534225463867,166.85112243652344
2024-06-17,176.59912109375,177.71506640628968,174.1778998559042,174.82555863477174,19618500,176.59912109375,0.0025454307633736573,174.6641845703125,167.3476174926758
2024-06-18,174.4568634033203,176.74854954541945,173.47045301608333,176.49945355613937,21869900,174.4568634033203,-0.012130624870394735,174.58311920166017,167.7544906616211
2024-06-20,175.66249084472656,176.6489012104213,174.35723032198266,174.73584587896318,20160100,175.66249084472656,0.006910748123557742,174.51605529785155,168.15064331054688
2024-06-21,178.98046875,180.19605848680078,175.9713847127052,176.3599738775111,58582700,178.98046875,0.018888368765112684,174.68804092407225,168.6223114013672
2024-06-24,178.5719451904297,180.23590467855502,178.02393093898397,179.50854860133447,18298000,178.5719451904297,-0.002282503573844963,174.98042755126954,169.02072052001952
2024-06-25,183.3645477294922,183.6236020982057,178.77121684563144,178.97049060645827,23235600,183.3645477294922,0.026838496573197146,175.44078674316407,169.54842163085937
2024-06-26,183.21510314941406,183.84281475961373,181.82015636356306,181.96962309255457,19839000,183.21510314941406,-0.0008150134904953976,175.82350997924806,170.13026062011718
2024-06-27,184.73956298828125,185.37724814669312,183.35458982218609,183.51399970907897,18848900,184.73956298828125,0.008320601373261072,176.3073371887207,170.75174560546876
2024-06-28,181.4913330078125,184.46056816789698,181.30203282563852,183.65349958942755,29156600,181.4913330078125,-0.017582752324009743,176.81735076904297,171.2869674682617
2024-07-01,182.32830810546875,183.2150892304388,180.64441676394287,182.36815677467078,16006100,182.32830810546875,0.004611653260711002,177.3498062133789,171.82817993164062
2024-07-02,184.5701904296875,184.89899899691764,180.9034891495935,181.39172281674388,17372500,184.5701904296875,0.01229585437123637,177.96101455688478,172.45244750976562
2024-07-03,185.1480712890625,185.41708400664015,183.33464521797683,184.18157764961353,10242100,185.1480712890625,0.0031309544516895382,178.5702651977539,173.0446810913086
2024-07-05,189.9108123779297,190.16986676631305,185.1281657368756,185.1879463493014,20967500,189.9108123779297,0.02572395734779942,179.3370376586914,173.69275787353516
2024-07-08,188.34646606445312,189.48234321486567,187.10098606603526,189.2133152781957,21035900,188.34646606445312,-0.008237268293937117,179.95990676879882,174.29223052978514
2024-07-09,188.29664611816406,190.6680449292031,188.03759174863737,189.62183867706156,15121400,188.29664611816406,-0.0002645122434737912,180.69324493408203,174.95300903320313
2024-07-10,190.48867797851562,191.05662413286367,188.34645854817109,188.46601975809165,15952500,190.48867797851562,0.011641374955642991,181.49882125854492,175.34014617919922
2024-07-11,184.89898681640625,190.16985150502285,184.41075318141904,189.16350913484757,25625800,184.89898681640625,-0.02934395482937735,181.9447036743164,175.7309375
2024-07-12,184.4008026123047,186.4334193756876,183.8228980414375,184.4107609794594,22898400,184.4008026123047,-0.0026943587559851156,182.30738830566406,176.1788442993164
2024-07-15,185.8555145263672,187.55933793133792,184.25133560725024,184.25133560725024,16474000,185.8555145263672,0.007888858906547114,182.87383270263672,176.63434814453126
2024-07-16,183.25494384765625,187.99772622450305,182.70692960576108,186.68250724756794,18290700,183.25494384765625,-0.013992432160747081,183.22904281616212,176.98290313720702
2024-07-17,180.3654327392578,182.88628299827582,179.24947234058598,182.3083784640881,20734100,180.3654327392578,-0.015767711624743663,183.4173583984375,177.26132690429688
2024-07-18,177.0474853515625,181.84009022857012,175.83189558689608,181.27214401888858,25315700,177.0474853515625,-0.018395694437147725,183.5468894958496,177.45627349853515
2024-07-19,177.017578125,179.63805760345338,176.4894958420638,178.2331677734678,18881900,177.017578125,-0.00016892206349672367,183.6146438598633,177.58792205810548
2024-07-22,181.01307678222656,182.0393510707807,179.5782814108386,179.9369802536856,24100300,181.01307678222656,0.02257119716328493,183.7162742614746,177.8367025756836
2024-07-23,181.1326446533203,182.94607087092996,180.88354864784296,181.39171422932947,36352700,181.1326446533203,0.0006605482499897342,183.84430923461915,178.07632934570313
2024-07-24,172.0057830810547,175.5529078595556,171.1987144347076,172.97227682395808,49585200,172.0057830810547,-0.050387723260674644,183.27637100219727,178.15949462890626
2024-07-25,166.6751251220703,172.7929226710128,166.58545420511723,171.8961830942536,44852000,166.6751251220703,-0.030991155433840234,182.4493721008301,178.12629333496093
2024-07-26,166.39613342285156,167.48218836937892,163.4667619348052,166.54558494627688,41336900,166.39613342285156,-0.0016738652454253433,181.5322006225586,178.0636264038086
2024-07-29,168.9169921875,169.8137317797604,167.38256739097093,168.2195263708959,20293800,168.9169921875,0.01514974364363586,180.90348358154296,178.00818328857423
2024-07-30,169.67422485351562,170.6108282471045,167.83092357369438,169.62441781635252,18959700,169.67422485351562,0.004482868515531591,180.27077941894532,177.9346435546875
2024-07-31,170.91969299316406,173.61990013827557,169.39522679360476,172.61355784032972,25729100,170.91969299316406,0.007340349665505563,179.58825454711913,177.84859191894532
2024-08-01,170.1425323486328,173.42064433790932,168.2693407012315,169.63438196406787,24531400,170.1425323486328,-0.004546934475024633,178.83797760009764,177.72987915039062
2024-08-02,166.057373046875,167.90067445744558,164.0745632707895,165.83816733480066,29130100,166.057373046875,-0.02401021805286796,177.64530563354492,177.51095123291014
2024-08-05,158.67416381835938,163.83542602504582,154.36977732002595,154.93772354006205,53630700,158.67416381835938,-0.04446179710690401,176.16169052124025,177.17361938476563
2024-08-06,157.71763610839844,159.98940589570805,155.84444429599301,158.75388411013478,49004600,157.71763610839844,-0.006028251146518837,174.63274002075195,176.8734878540039
2024-08-07,158.3652801513672,162.3906649427379,157.89697844100593,160.66692482795222,25138600,158.3652801513672,0.004106351445209544,173.02657012939454,176.55764617919922
2024-08-08,161.44410705566406,163.09810823419537,159.6306959832372,159.92959903655023,25578800,161.44410705566406,0.019441299894485065,171.85382614135742,176.2753155517578
2024-08-09,163.0781707763672,163.1977319936456,158.48483983468753,159.43140161323996,28602300,163.0781707763672,0.010121544542593508,170.78769454956054,176.0356185913086
2024-08-12,161.70315551757812,164.30371841151174,161.25478575040617,163.75571936475353,15895300,161.70315551757812,-0.008431632831316538,169.5800765991211,175.84386047363282
2024-08-13,163.56639099121094,164.13432193027123,162.38069167183113,162.81910303734423,18551700,163.56639099121094,0.011522567185958676,168.59564895629882,175.68160430908202
2024-08-14,159.7900848388672,162.62978510037354,157.1397151588883,161.8127429859203,40591100,159.7900848388672,-0.023087298860477223,167.5668815612793,175.43048553466798
2024-08-15,160.71676635742188,161.0555333193891,159.0328747121638,159.91965599708712,31524300,160.71676635742188,0.005799368086506496,166.75034561157227,175.1855596923828
2024-08-16,162.37075805664062,164.4631555242534,160.5473733468258,160.8861402886848,24208600,162.37075805664062,0.010291345058177637,166.01800460815429,174.94146759033202
2024-08-19,166.0673370361328,166.0872689752546,163.66604769305533,164.68236373765842,22416200,166.0673370361328,0.022766285159564914,165.2707176208496,174.7450326538086
2024-08-20,166.57546997070312,168.0301973015893,166.21678632585224,166.2964836667436,18341500,166.57546997070312,0.0030598005823370134,164.54285888671876,174.60394439697265
2024-08-21,165.2502899169922,166.2466739015297,164.07454890935912,164.5528089649255,22902000,165.2502899169922,-0.007955433377699661,164.20508422851563,174.42140716552734
2024-08-22,163.20770263671875,166.98399131629145,162.71946900223335,166.65518277106005,22493300,163.20770263671875,-0.012360566999909395,164.03171310424804,174.16593444824218
2024-08-23,165.02113342285156,165.57910609860116,163.23761253403663,164.12439379448475,13955700,165.02113342285156,0.011111183827942739,163.96296310424805,173.9234149169922
2024-08-26,165.55917358398438,166.9441467734434,163.8653237787171,165.77837928622512,14190400,165.55917358398438,0.0032604318608946414,163.79507217407226,173.7440658569336
2024-08-27,164.08450317382812,165.83814867308575,163.8653126900336,165.2403122158638,11821900,164.08450317382812,-0.008907210505059604,163.51558609008788,173.5027410888672
2024-08-28,162.26113891601562,165.0011948895807,160.9459047509701,164.44320708392877,16407400,162.26113891601562,-0.011112348957663998,163.08265838623046,173.2159814453125
2024-08-29,161.19500732421875,165.36985884682494,159.67054097302747,163.71585770644296,19699800,161.19500732421875,-0.006570467820694259,162.63528213500976,172.95074432373048
2024-08-30,162.7892303466797,163.06821666334946,161.10533887588517,162.03196874119254,22123800,162.7892303466797,0.0098900272962823,162.471875,172.69327911376953
2024-09-03,156.79098510742188,161.26475469105404,155.91416233200027,161.1352199073359,38945300,156.79098510742188,-0.03684669573339594,162.37771606445312,172.24948944091796
2024-09-04,155.88427734375,158.42505964289654,155.3960589028362,156.09352467815137,19353800,155.88427734375,-0.005782907499756185,162.2860481262207,171.79573608398437
2024-09-05,156.6714324951172,158.87343271753585,155.41597886981896,155.73482906151818,18688700,156.6714324951172,0.005049612217346233,162.20135574340821,171.26187377929688
2024-09-06,150.374267578125,157.25928448946016,150.00561037278717,156.73120219936595,37912100,150.374267578125,-0.04019344699097227,161.64786376953126,170.6050570678711
2024-09-09,148.36888122558594,153.04811005909767,146.8822936520537,152.16015223667844,39260500,148.36888122558594,-0.01333596754841837,160.9123992919922,169.8776434326172
2024-09-10,148.31900024414062,150.92301391041104,147.9997269680091,150.10488755816476,31118800,148.31900024414062,-0.00033619571053766784,160.24319152832032,169.21419677734374
2024-09-11,150.81326293945312,151.15247937146228,147.18161321895167,149.57610185215293,29607700,150.81326293945312,0.01681687909982421,159.60553512573242,168.58389587402343
2024-09-12,154.33517456054688,154.46488123819847,152.29984538660895,153.4472166512295,29695000,154.33517456054688,0.02335279770790244,159.3327896118164,167.97919555664063
2024-09-13,157.0988311767578,158.0167190902818,154.8539921377882,155.07347350460154,29591200,157.0988311767578,0.01790684867581316,159.1518928527832,167.41821075439452
2024-09-16,157.6974334716797,157.88700007819574,156.2407910010188,156.949153850456,18379800,157.6974334716797,0.0038103548603003468,158.91822662353516,166.77394317626954
2024-09-17,158.95455932617188,160.18173369132347,158.01671306098063,158.65524442097214,20715600,158.95455932617188,0.007971758492302694,158.5625877380371,166.1861050415039
2024-09-18,159.4434356689453,160.1318554271487,158.23621961441162,159.4933240269204,23677300,159.4434356689453,0.0030755729489349015,158.20598602294922,165.60904083251953
2024-09-19,161.76808166503906,163.41429079540828,160.96991366518583,163.3344876968325,26587700,161.76808166503906,0.014579753542945717,158.03187561035156,165.03462890625
2024-09-20,163.21475219726562,163.35443045510996,161.68826294232812,163.12496229374892,40896400,163.21475219726562,0.008942867575212343,158.0322280883789,164.6009442138672
2024-09-23,161.47874450683594,165.1103942398001,161.29914948564644,163.97300985155823,24150900,161.47874450683594,-0.010636340570069902,157.85510864257813,164.1425030517578
2024-09-24,161.917724609375,162.84559924653018,160.32140390143587,162.65603264196153,23332100,161.917724609375,0.0027185008397219157,157.67303619384765,163.66374725341797
2024-09-25,161.11956787109375,162.43653204188453,160.93000127122684,161.09960948590057,18869200,161.11956787109375,-0.004929396952722764,157.52478942871093,163.22103973388673
2024-09-26,162.35671997070312,163.70362938299246,161.90775524120266,163.26463623457852,20319300,162.35671997070312,0.007678472056225738,157.52956848144532,162.86086547851562
2024-09-27,163.5739288330078,165.31991468714682,162.25696456225583,162.4365443712631,21101300,163.5739288330078,0.007497126466488924,157.64851455688478,162.59139434814452
2024-09-30,165.46957397460938,165.76887364583845,162.88550343062403,162.9453785886578,20413900,165.46957397460938,0.011588919793794394,157.78253173828125,162.36043426513672
2024-10-01,166.60696411132812,168.7719847422779,164.2024885113937,167.30535540779766,28338100,166.60696411132812,0.006873711640142943,158.27333068847656,162.07231201171874
2024-10-02,165.47955322265625,167.13574919120185,164.3521403294987,166.03826626655388,17760200,165.47955322265625,-0.006766889335541371,158.7530944824219,161.75925018310548
2024-10-03,165.47955322265625,166.25776285148348,163.54400073216186,164.0328822574666,15073100,165.47955322265625,0.0,159.19350051879883,161.6287255859375
2024-10-04,166.6768035888672,167.84411807380985,165.10042588796134,167.67450983826666,19047400,166.6768035888672,0.00723503504145917,160.00862731933594,161.62875915527343
2024-10-07,162.6061553955078,168.09353960289477,162.37668722767793,167.3352883566198,22463100,162.6061553955078,-0.024422403752115573,160.72049102783203,161.55295959472656
2024-10-08,164.00294494628906,164.35213297119705,162.49639888774195,163.5639517960843,23072700,164.00294494628906,0.008590016456534677,161.50468826293945,161.45467864990235
2024-10-09,161.4887237548828,164.46188392429227,159.37359151374716,163.07507293573457,31181800,161.4887237548828,-0.015330341733983288,162.03846130371093,161.2909686279297
2024-10-10,161.70822143554688,162.69595604624766,160.0320671165202,160.50099024469034,14144100,161.70822143554688,0.001359213668672199,162.40711364746093,161.10673919677734
2024-10-11,162.8655548095703,163.52402928799188,160.87014254138842,161.75810039177787,15344300,162.8655548095703,0.00715692352404429,162.69544982910156,160.9611996459961
2024-10-14,164.5816192626953,165.84869515872447,163.02518482340258,163.26463978878337,19016100,164.5816192626953,0.01053669362518983,163.03965911865234,160.9316845703125
2024-10-15,165.08047485351562,167.29536861569628,164.25237687914083,165.40970450318616,20247200,165.08047485351562,0.0030310528785360003,163.34595489501953,161.05981079101562
2024-10-16,164.78115844726562,165.41968980167007,163.36441748042412,164.1525986742248,16406000,164.78115844726562,-0.001813154502466774,163.61284103393555,161.20108123779298
2024-10-17,162.55625915527344,165.9883708197769,162.3866509330354,165.3498394792033,21453400,162.55625915527344,-0.013502146197765796,163.65224990844726,161.2849008178711
2024-10-18,163.04515075683594,164.3322003226238,162.7059342913527,162.81568258592537,19757700,163.04515075683594,0.003007522467009416,163.64376983642578,161.31692169189452
2024-10-21,163.69366455078125,164.12267091200812,162.24697837282997,162.57622324771475,20946500,163.69366455078125,0.003977510468327283,163.75451583862304,161.3292315673828
2024-10-22,164.76119995117188,165.38975972379467,162.60615092256947,162.60615092256947,16568100,164.76119995117188,0.006521543783140515,163.89668960571288,161.39039245605468
2024-10-23,162.4066162109375,165.43965162521155,161.5585598399715,164.38207025094962,18280500,162.4066162109375,-0.014290887301938615,163.96104202270507,161.3671969604492
2024-10-24,162.34674072265625,162.95534206352698,160.64065656258018,162.45648900457678,22412500,162.34674072265625,-0.00036867641034699083,163.96054306030274,161.418330078125
2024-10-25,164.89089965820312,165.21015770980458,163.04513719135548,163.29456372883286,19828900,164.89089965820312,0.015671142667983418,164.0263916015625,161.50181274414064
2024-10-28,166.3375701904297,168.3629124526984,163.5739198981752,168.3629124526984,32138600,166.3375701904297,0.008773501358930735,164.0697914123535,161.5811489868164
2024-10-29,169.290771484375,169.98917796535144,166.70671622088258,167.34524754513916,42169000,169.290771484375,0.017754264959890742,164.20398178100587,161.64561767578124
2024-10-30,174.059814453125,181.6024702004282,173.660722875302,180.26553244445503,68890800,174.059814453125,0.02817072027573686,164.63299484252929,161.7953045654297
2024-10-31,170.71751403808594,176.41442332366287,170.60776574356834,172.73288489023227,44769000,170.71751403808594,-0.019202022164278243,164.89489288330077,161.90464904785156
2024-11-01,170.89707946777344,171.924730806551,168.49261922011235,169.67989197256162,31796500,170.89707946777344,0.0010518278144997506,165.10590667724608,162.05843658447264
2024-11-04,168.85179138183594,170.33836377636248,167.6246018774653,169.54019582543023,21492700,168.85179138183594,-0.011967952245334756,165.4181884765625,162.13504974365233
2024-11-05,169.3506622314453,170.1388434605921,168.45271748343447,169.04136050984187,18242100,169.3506622314453,0.0029544895291115925,165.68557434082032,162.21087951660155
2024-11-06,176.10511779785156,176.53413938489027,173.1020275837351,173.40134249175,33695500,176.10511779785156,0.039884435510356475,166.41639404296876,162.45129180908202
2024-11-07,180.3354034423828,180.66464832946426,176.78357165271254,177.00306824410018,25352900,180.3354034423828,0.02402136688263168,167.34775314331054,162.81277709960938
2024-11-08,177.94090270996094,180.48504128160124,177.6715177795822,180.23561473741785,22006200,177.94090270996094,-0.013278040177989281,168.10152053833008,163.14769500732422
2024-11-11,179.9363250732422,180.13586327493155,178.06063248502642,178.17038077952392,17450400,179.9363250732422,0.011213961112323645,168.86925582885743,163.49063690185548
2024-11-12,181.20338439941406,182.07139909398467,178.9785039683493,179.40752552521292,25134900,181.20338439941406,0.0070417094805961256,169.67540130615234,163.9788848876953
2024-11-13,178.46969604492188,180.54492683890805,178.130464355215,180.04607372180914,23184000,178.46969604492188,-0.015086298545431753,170.35982818603514,164.43059326171874
2024-11-14,175.17724609375,178.40981947170926,173.9201418364374,177.8710496301556,31007500,175.17724609375,-0.01844822972267035,170.990877532959,164.80070953369142
2024-11-15,172.09434509277344,173.7405542062273,170.8272539769183,173.3314910172349,32504600,172.09434509277344,-0.017598752519072502,171.44333724975587,165.23511108398438
2024-11-18,174.89788818359375,175.03756643328137,172.5033843297936,173.02219578168507,20206600,174.89788818359375,0.01629073337249376,172.0035484313965,165.76569122314453
2024-11-19,177.71142578125,178.45970544097182,173.16188788594766,173.32152453373092,23434900,177.71142578125,0.016086744253325902,172.65105972290038,166.35353973388672
2024-11-20,175.57632446289062,177.27242187746617,173.38137397204065,176.9332054393086,18997100,175.57632446289062,-0.012014429060895226,173.30954513549804,166.84880096435546
2024-11-21,167.24549865722656,173.73058909215166,163.32450529327863,173.50110570024947,59734400,167.24549865722656,-0.047448457707205516,173.55448303222656,167.10700744628906
2024-11-22,164.38206481933594,166.0781775052239,163.52403689515066,165.4695761261647,38604600,164.38206481933594,-0.017121141441057808,173.5290412902832,167.2526721191406
2024-11-25,167.2654266357422,168.2431896044489,165.2301128286344,165.70900750846198,33135300,167.2654266357422,0.017540610769035014,173.57543411254883,167.44403198242188
2024-11-26,168.73207092285156,169.43047745533647,167.19561004372002,167.24549839943876,20486700,168.73207092285156,0.008768364847466792,173.54749908447266,167.63958221435547
2024-11-27,168.84181213378906,169.09123867813173,167.6345961844918,168.61234397565445,19266500,168.84181213378906,0.0006503873883445532,173.28659896850587,167.82754974365236
2024-11-29,168.5624542236328,169.0413489221372,166.7765668794217,168.1134894922982,14257200,168.5624542236328,-0.0016545540860156693,173.1788459777832,167.96343719482422
2024-12-02,171.0966339111328,171.6852768885628,168.18333376692627,168.38287195306333,23789100,171.0966339111328,0.015034069711264975,173.18882369995117,168.12107482910156
2024-12-03,170.94696044921875,172.28388297677475,170.4580942007859,171.0966254993042,22248700,170.94696044921875,-0.0008747890504485767,173.2935821533203,168.3104391479492
2024-12-04,173.9700164794922,174.50878632573773,170.6676115592613,170.75740145903967,31615100,173.9700164794922,0.017684175385917156,173.52454986572266,168.55148498535155
2024-12-05,172.24398803710938,175.65614122166315,171.93470156837253,174.95774996584004,21356200,172.24398803710938,-0.009921413340707952,173.33149337768555,168.77397338867186
2024-12-06,174.30926513671875,174.6784115765489,171.4657962428472,171.6354044780067,21462400,174.30926513671875,0.011990416171532292,173.03018646240236,169.0130242919922
2024-12-09,175.1682586669922,176.05723424799297,173.45023604553785,173.75989224042516,25389600,175.1682586669922,0.0049279854952040125,172.8915542602539,169.24491088867188
2024-12-10,184.9569854736328,186.14561898038454,180.8417298459591,182.6396622409938,54813000,184.9569854736328,0.05588185257495604,173.14258728027343,169.63465911865234
2024-12-11,195.1752166748047,195.3849818086967,184.637364997593,185.0968273042346,67894100,195.1752166748047,0.05524652759129545,173.84117889404297,170.20602416992188
2024-12-12,191.7391815185547,194.9554633024938,191.48946911126617,194.77567768503926,34817500,191.7391815185547,-0.01760487430110058,174.5046531677246,170.73121673583984
2024-12-13,189.6016387939453,192.50827955283287,189.42183794011777,190.7902570178538,25143500,189.6016387939453,-0.011148179040299744,175.2258728027344,171.21365844726563
2024-12-16,196.43377685546875,198.77108139081074,192.39841571324646,192.648128127054,44934900,196.43377685546875,0.03603417198808301,176.44284439086914,171.80879791259767
2024-12-17,195.1951904296875,201.18828813489583,194.7556941593745,197.02308705872431,43504000,195.1951904296875,-0.006305363800506503,177.45770950317382,172.46057861328126
2024-12-18,188.18325805664062,196.77337069091053,187.52402890568504,194.99541962680925,34166100,188.18325805664062,-0.035922669803550744,177.98130111694337,172.94418487548828
2024-12-19,188.2931365966797,192.8079411518366,188.16329650997008,191.40955777871685,32265200,188.2931365966797,0.0005838911557476401,178.6171417236328,173.4802731323242
2024-12-20,191.18980407714844,192.66809720587494,185.00692266360085,185.56627599656574,63462900,191.18980407714844,0.015383818724489018,179.8143569946289,174.06990478515624
2024-12-23,194.40611267089844,194.87557322669755,189.93125525567427,192.3984151157297,25675000,194.40611267089844,0.016822594747009534,181.31555938720703,174.7007159423828
2024-12-24,195.8843994140625,195.8843994140625,193.55707797257898,194.61585613024195,10403300,195.8843994140625,0.00760411657254112,182.74650802612305,175.32677154541017
2024-12-26,195.375,196.52367101490134,194.1564021929594,194.92550545907343,12046600,195.375,-0.002600510380541987,184.07865447998046,175.93266204833984
2024-12-27,192.5382537841797,195.09532170060632,190.43068040496257,194.72573696465102,18891400,192.5382537841797,-0.014519494386796228,185.2634765625,176.48780395507814
