Date,Close,High,Low,Open,Volume,Adj Close,Returns,SMA_20,SMA_50
2025-02-18,244.47000122070312,245.17999267578125,241.83999633789062,244.14999389648438,48822500,244.47000122070312,-0.0005314999164697243,232.6152328491211,
2025-02-19,244.8699951171875,246.00999450683594,243.16000366210938,244.66000366210938,32204200,244.8699951171875,0.001636167605379324,233.73895874023438,
2025-02-20,245.8300018310547,246.77999877929688,244.2899932861328,244.94000244140625,32316900,245.8300018310547,0.003920475080696484,234.85125045776368,
2025-02-21,245.5500030517578,248.69000244140625,245.22000122070312,245.9499969482422,53197400,245.5500030517578,-0.001138993520771736,235.9580322265625,
2025-02-24,247.10000610351562,248.86000061035156,244.4199981689453,244.92999267578125,51326400,247.10000610351562,0.00631237235794746,237.1862663269043,
2025-02-25,247.0399932861328,250.0,244.91000366210938,248.0,48013300,247.0399932861328,-0.0002428685386501872,238.05788879394532,
2025-02-26,240.36000061035156,244.97999572753906,239.1300048828125,244.3300018310547,44433600,240.36000061035156,-0.027040126527384523,238.17597274780275,
2025-02-27,237.3000030517578,242.4600067138672,237.05999755859375,239.41000366210938,41153600,237.3000030517578,-0.012730893454915293,238.08611679077148,
2025-02-28,241.83999633789062,242.08999633789062,230.1999969482422,236.9499969482422,56833400,241.83999633789062,0.019131872009047424,238.31166381835936,
2025-03-03,238.02999877929688,244.02999877929688,236.11000061035156,241.7899932861328,47184000,238.02999877929688,-0.01575420780800274,238.426123046875,
2025-03-04,235.92999267578125,240.07000732421875,234.67999267578125,237.7100067138672,53798100,235.92999267578125,-0.00882244302938795,238.8346435546875,
2025-03-05,235.74000549316406,236.5500030517578,229.22999572753906,235.4199981689453,47227600,235.74000549316406,-0.0008052693108767661,238.9944274902344,
2025-03-06,235.3300018310547,237.86000061035156,233.16000366210938,234.44000244140625,45170400,235.3300018310547,-0.0017392197020257294,239.15019302368165,
2025-03-07,239.07000732421875,241.3699951171875,234.75999450683594,235.11000061035156,46273600,239.07000732421875,0.015892599600832114,239.45550003051758,
2025-03-10,227.47999572753906,236.16000366210938,224.22000122070312,235.5399932861328,72071200,227.47999572753906,-0.04847957184759566,239.46049957275392,
2025-03-11,220.83999633789062,225.83999633789062,217.4499969482422,223.80999755859375,76137400,220.83999633789062,-0.029189377151217277,239.11999969482423,
2025-03-12,216.97999572753906,221.75,214.91000366210938,220.13999938964844,62547500,216.97999572753906,-0.017478720677234882,238.3379997253418,
2025-03-13,209.67999267578125,216.83999633789062,208.4199981689453,215.9499969482422,61368300,209.67999267578125,-0.03364366852013578,236.97849960327147,235.56455261230468
2025-03-14,213.49000549316406,213.9499969482422,209.5800018310547,211.25,60107600,213.49000549316406,0.01817060735629683,235.57649993896484,234.79589233398437
2025-03-17,214.0,215.22000122070312,209.97000122070312,213.30999755859375,48073400,214.0,0.00238884488132296,234.04649963378907,234.07299285888672
2025-03-18,212.69000244140625,215.14999389648438,211.49000549316406,214.16000366210938,42432400,212.69000244140625,-0.006121483918662407,232.4574996948242,233.45514892578126
2025-03-19,215.24000549316406,218.75999450683594,213.75,214.22000122070312,54385400,215.24000549316406,0.011989294383784266,230.97600021362305,232.89809448242187
2025-03-20,214.10000610351562,217.49000549316406,212.22000122070312,213.99000549316406,48862900,214.10000610351562,-0.0052964103352275416,229.3895004272461,232.28547607421876
2025-03-21,218.27000427246094,218.83999633789062,211.27999877929688,211.55999755859375,94127800,218.27000427246094,0.019476870855058115,228.02550048828124,231.81199615478516
2025-03-24,220.72999572753906,221.47999572753906,218.5800018310547,221.0,44299500,220.72999572753906,0.011270405492856295,226.7069999694824,231.37792724609375
2025-03-25,223.75,224.10000610351562,220.0800018310547,220.77000427246094,34493600,223.75,0.013681893403326706,225.5425003051758,231.12112976074218
2025-03-26,221.52999877929688,225.02000427246094,220.47000122070312,223.50999450683594,34466100,221.52999877929688,-0.009921793165153625,224.60100021362305,230.8688784790039
2025-03-27,223.85000610351562,224.99000549316406,220.55999755859375,221.38999938964844,37094800,223.85000610351562,0.010472655337889991,223.92850036621093,230.68540283203126
2025-03-28,217.89999389648438,223.80999755859375,217.67999267578125,221.6699981689453,39784100,217.89999389648438,-0.026580353115021937,222.73150024414062,230.29122772216797
