Date,Close,High,Low,Open,Volume,Adj Close,Returns,SMA_20,SMA_50
2024-04-01,421.3531188964844,424.64797113919235,419.0209183546172,420.7378213676411,16316000,421.3531188964844,,,
2024-04-02,418.2468566894531,419.17973696688534,414.6741269340057,416.9269168072685,17912000,418.2468566894531,-0.007372111579870277,,
2024-04-03,417.2643737792969,420.0530807303401,415.91466239033053,416.5498278172216,16502300,417.2643737792969,-0.0023490503142877817,,
2024-04-04,414.71380615234375,425.4220608182633,414.4061573873391,421.76992047315406,19370900,414.71380615234375,-0.006112593806779643,,
2024-04-05,422.2959289550781,423.2784485638512,415.1504997519638,416.8276974614869,16544300,422.2959289550781,0.018282783669731684,,
2024-04-08,421.3729553222656,424.0425761054586,420.09272093696904,421.9485777283347,14272400,421.3729553222656,-0.002185608644384218,,
2024-04-09,423.0501708984375,424.4991003259259,418.4254750382327,423.20896224870864,12512300,423.0501708984375,0.00398035886021475,,
2024-04-10,420.05303955078125,420.8171944866389,416.5200154975315,418.9911394928746,16216600,420.05303955078125,-0.007084576614852067,,
2024-04-11,424.6876220703125,426.11671379812606,419.1598179763637,422.5936238068228,17966400,424.6876220703125,0.01103332694482484,,
2024-04-12,418.7033386230469,421.9584854811625,416.58947237839413,420.83704242845164,19232100,418.7033386230469,-0.01409102393446926,,
2024-04-15,410.5059814453125,423.5861130505976,410.29755074964197,423.36777871681545,20273500,410.5059814453125,-0.01957795990997424,,
2024-04-16,411.43878173828125,415.2298454910269,410.5952462785095,411.42887810136665,16765600,411.43878173828125,0.0022723183951778303,,
2024-04-17,408.71954345703125,415.7062108618487,407.22097481991534,414.08855629342435,15855500,408.71954345703125,-0.006609095695261247,,
2024-04-18,401.2069396972656,408.769230365435,400.8893872722647,407.5187673684452,21029900,401.2069396972656,-0.018380828321108766,,
2024-04-19,396.095947265625,402.4077746386735,394.7561698730406,400.9687488676842,30276500,396.095947265625,-0.012739042937535361,,
2024-04-22,397.9219970703125,399.7976914523607,392.7514806878664,397.04865981007964,20286900,397.9219970703125,0.004610119889620901,,
2024-04-23,404.48193359375,405.10716505974153,400.0060952402287,401.1771473553241,15734500,404.48193359375,0.016485483516203825,,
2024-04-24,405.9606018066406,409.3447683032301,403.69787828909796,406.4568133700171,15065300,405.9606018066406,0.003655708920675238,,
2024-04-25,396.01654052734375,396.8601062584313,385.0899520019121,391.0444908759172,40586500,396.01654052734375,-0.024495138777120173,,
2024-04-26,403.2414245605469,409.87080464048637,402.6856699602139,409.04710666417816,29694700,403.2414245605469,0.018243894620114443,411.86654510498045,
2024-04-29,399.2022399902344,403.24140976178137,396.1654273618807,402.1795096483343,19582100,399.2022399902344,-0.010016789754957345,410.75900115966795,
2024-04-30,386.380126953125,399.112934090919,386.2213658866136,398.44799719369325,28781400,386.380126953125,-0.03211934140806183,409.16566467285156,
2024-05-01,391.9476318359375,398.6762601059751,387.35270744745037,389.635268755834,23562500,391.9476318359375,0.014409397622792142,407.8998275756836,
2024-05-02,394.8256530761719,396.89981398666424,391.6598205584853,394.64702416400013,17709400,394.8256530761719,0.0073428718697783335,406.905419921875,
2024-05-03,403.5788269042969,404.06510458639696,398.815177316325,399.2320083912343,17446700,403.5788269042969,0.022169719115075592,405.9695648193359,
2024-05-06,410.4067077636719,410.7937370714025,403.29101993493754,405.66292597330005,16996600,410.4067077636719,0.016918332687938964,405.42125244140624,
2024-05-07,406.2384948730469,411.52812730475875,405.9903890817075,411.5181933814727,20018200,406.2384948730469,-0.01015629815930108,404.5806686401367,
2024-05-08,407.4294128417969,409.1066104061556,403.6284151762591,405.07737479693975,11792300,407.4294128417969,0.0029315734076904576,403.9494873046875,
2024-05-09,409.1959533691406,409.59291660377954,406.00034935781423,407.45921271703617,14689700,409.1959533691406,0.004335819829555776,403.1749038696289,
2024-05-10,411.59759521484375,412.23276061100023,408.67986853475014,409.8112455392715,13402300,411.59759521484375,0.0058691730109474705,402.8196166992187,
2024-05-13,410.5852966308594,415.1802205470415,407.70727562461724,414.84280031878484,15440200,410.5852966308594,-0.0024594375568592897,402.8235824584961,
2024-05-14,413.40380859375,414.3267549073316,408.43175863614476,408.8981987547859,15109300,413.40380859375,0.006864619814733963,402.92183380126954,
2024-05-15,420.6317443847656,421.35753100749633,414.85536761085484,415.48172683662517,22239500,420.6317443847656,0.01748396033312427,403.51744384765624,
2024-05-16,418.5538330078125,422.9582208339026,417.91755229509,419.35914332573157,17530100,418.5538330078125,-0.004939977556835062,404.3847885131836,
2024-05-17,417.7783203125,420.4726599302369,415.6109428181483,420.09485405964773,15352200,417.7783203125,-0.0018528385936392722,405.46890716552736,
2024-05-20,422.878662109375,424.30037978174784,417.55961512858175,417.778343258253,16272100,422.878662109375,0.01220824908544782,406.7167404174805,
2024-05-21,426.5572509765625,430.46450167288947,422.39149513236316,424.36001790160714,21453300,426.5572509765625,0.008698922875035153,407.8205062866211,
2024-05-22,428.0286865234375,429.9077641693655,424.6583193119375,427.60118209872775,18073700,428.0286865234375,0.003449561679015556,408.9239105224609,
2024-05-23,424.5290832519531,431.090897164325,422.9582395726222,430.46453792464195,17211700,424.5290832519531,-0.00817609515826867,410.3495376586914,
2024-05-24,427.6707763671875,428.565562226306,421.95405016489985,424.71796179341015,11845800,427.6707763671875,0.0074004190506067324,411.5710052490234,
2024-05-28,427.8298645019531,428.3269711402922,424.13138989907134,427.14385491376675,15718000,427.8298645019531,0.0003719873873939683,413.00238647460935,
2024-05-29,426.6865234375,428.44627000677747,423.22665032702537,423.22665032702537,15517100,426.6865234375,-0.0026724199484861044,415.0177062988281,
2024-05-30,412.2704162597656,421.84466424386284,411.84288150879064,421.84466424386284,28424800,412.2704162597656,-0.03378617881247892,416.03384552001955,
2024-05-31,412.7277526855469,414.3383733012913,402.1692127903504,414.3383733012913,47995300,412.7277526855469,0.0011093117714588985,416.92895050048827,
2024-06-03,411.1270446777344,414.02020882309534,406.553688084388,413.1254229827006,17484700,411.1270446777344,-0.0038783629096831307,417.30636138916014,
2024-06-04,413.6623229980469,414.03017705380546,407.30928563189894,410.04337212748766,14348900,413.6623229980469,0.006166654208554334,417.4691421508789,
2024-06-05,421.5563659667969,421.6259378345122,413.89096003424896,415.39223173706347,16988000,421.5563659667969,0.019083301837927502,418.2350357055664,
2024-06-06,422.0633850097656,422.848821948627,418.14618249774657,421.5563568996983,14861300,422.0633850097656,0.0012027313163827102,418.9667343139648,
2024-06-07,421.3973083496094,423.81323935854607,420.55222098628695,423.73371564550735,13621700,421.3973083496094,-0.001578143671810861,419.5768020629883,
2024-06-10,425.39404296875,425.6028192678221,421.4370934236562,422.2424037753453,14003000,425.39404296875,0.00948448065507046,420.2666244506836,413.2693206787109
2024-06-11,430.1761779785156,430.3153823959729,422.78918087724,423.01786084549974,14551100,430.1761779785156,0.011241659559668271,421.2461685180664,413.4457818603516
2024-06-12,438.5076904296875,440.8341457768561,430.7428874309175,432.8009161252906,22366200,438.5076904296875,0.019367675100753656,422.5013626098633,413.85099853515624
2024-06-13,439.0246887207031,440.8242426789463,436.8274858579273,438.2989324414096,15960600,439.0246887207031,0.0011789948096669889,423.42100982666017,414.28620483398436
2024-06-14,440.00897216796875,440.5756810111054,434.19281849694386,435.74378876375306,13582000,440.00897216796875,0.0022419774389768055,424.49376678466797,414.7921081542969
